fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2025-2026,July,31,UTTAR PRADESH,3167,AMROHA,934042,246.351151312073,19,61,290.10736,4145,1,18323,920376,236888,39425,495,89,282.89596,2840.3601924,46418,53658,102208,144007,24,147085,200346,22468,2267.3568724,241498,19,52.23,93.48,100.23,NA
2025-2026,July,31,UTTAR PRADESH,3172,KUSHI NAGAR,1375476,253.636287315159,31,418,255.5744148,8677,18,26907,2841841,710389,67293,21988,1823,515.30951,7978.8239286,90784,107132,183752,258584,153,385689,519519,35584,7207.9400038,1212879,24,65.2,79.09,100.05,NA
2025-2026,July,31,UTTAR PRADESH,3179,MAHOBA,462284,243.102201936969,27,160,116.63392,631,4,9394,391746,96987,21800,286,93,121.79855,1190.775622,14464,19362,45189,82185,64,99485,167494,10025,952.343152,154411,39,45.27,87.19,101.38,NA
2025-2026,July,31,UTTAR PRADESH,3180,KASHGANJ,495794,245.78495307894,18,257,217.46701,1340,3,8880,614010,139004,25575,614,87,251.36703,1977.9782304,32633,36538,79077,112523,1,114556,156262,10220,1509.1441904,144643,8,55.73,91.62,100.16,NA
2025-2026,July,31,UTTAR PRADESH,3115,MEERUT,158534,249.735376871307,29,37,31.3497482,1756,42,4377,268195,129824,11955,2201,139,10.44187,711.569412200001,9194,9973,22406,26811,4,47911,56495,6133,669.777794000001,101621,14,35.15,75.95,100.11,NA
2025-2026,July,31,UTTAR PRADESH,3119,MATHURA,963913,246.848937081117,33,64,156.61641,2020,30,14253,1664699,450545,36318,3043,232,164.31728,4430.22547709998,50362,60454,89098,119934,75,144425,192305,16273,4109.29178709998,707520,14,66.37,81.59,100,NA
2025-2026,July,31,UTTAR PRADESH,3123,MAINPURI,1289911,250.029366045805,35,127,940.370641401,4918,5,15478,2343734,588268,43501,4684,324,272.01766,7072.41156340099,66090,74412,124195,163529,220,201685,257354,20396,5860.02326199999,838153,22,73.94,87.27,100.66,NA
2025-2026,July,31,UTTAR PRADESH,3124,BUDAUN,1228992,250.687087457956,24,292,163.0908,2010,57,20959,1159197,203950,35326,1031,163,326.94192,3395.9899172,47693,51008,136140,176640,27,238494,302790,22969,2905.9571972,254540,19,69.06,76.04,100.07,NA
2025-2026,July,31,UTTAR PRADESH,3128,KHERI,2432200,253.121036478597,26,330,572.1820126,9226,1,34921,2583652,1004188,137658,26026,6530,568.71838,7680.667114,98496,115752,248944,368994,229,497193,693282,44147,6539.7667214,734752,26,41.37,90.7,100.03,NA
2025-2026,July,31,UTTAR PRADESH,3134,FARRUKHABAD,484896,246.797831854737,26,46,120.45624,966,5,11251,614885,138411,22483,20,8,159.36248,1797.3415684,22938,24834,69276,91292,5,113505,142654,12217,1517.5228484,160912,16,65.36,94.58,100,NA
2025-2026,July,31,UTTAR PRADESH,3137,KANPUR NAGAR,261970,238.925365353145,22,80,69.83431,1029,31,10671,346473,126987,33259,2865,854,137.10714,1034.7533311,15183,16635,55627,79574,4,120271,160499,11700,827.811881100001,108742,23,36.53,67.36,100.07,NA
2025-2026,July,31,UTTAR PRADESH,3147,GONDA,1390499,247.55264990635,34,166,194.8285664,3042,52,24553,2179394,574186,50618,4572,262,283.40292,5873.3790853,63943,67900,157163,200877,86,335420,425499,27595,5395.1475989,892706,25,62.56,78.81,100.56,NA
2025-2026,July,31,UTTAR PRADESH,3149,AYODHYA,1021733,258.68012566685,27,84,124.5984,4690,18,20220,1610369,649371,71585,2944,257,589.5789,4879.8818529,58099,63302,129710,182382,36,233534,311565,24910,4165.7045529,799273,17,33.17,90.77,100.01,NA
2025-2026,July,31,UTTAR PRADESH,3157,AZAMGARH,3846066,254.00796927902,29,105,698.3661192,6558,39,30863,3247162,1208943,144943,6439,829,1146.74231,10093.1586846,111559,120919,273437,376851,137,463864,647959,37421,8248.05025540001,1542714,22,71.01,87.02,100.01,NA
2025-2026,July,31,UTTAR PRADESH,3167,AMROHA,934042,245.013105497346,19,61,290.10736,4095,1,18343,907729,233606,39418,495,89,282.89596,2797.0583324,46118,53295,102191,143987,22,147085,200346,22438,2224.0550124,238204,19,51.9,93.43,100.23,NA
2025-2026,July,31,UTTAR PRADESH,3109,BIJNOR,1154827,248.373292879035,17,216,226.94935,2565,10,22447,1606257,617493,114474,7817,1083,263.45466,4479.917413,91438,107890,182902,267094,27,269601,374996,25012,3989.513403,550327,12,61.62,84.89,100.14,NA
2025-2026,July,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,130649,242.496880423809,21,11,38.7800437,2579,14,5400,215946,55964,11720,531,78,23.66437,586.106727099999,10015,11711,31384,41846,13,78119,97517,7979,523.662313399999,85932,7,70.43,80.62,100.61,NA
2025-2026,July,31,UTTAR PRADESH,3120,AGRA,1266361,247.842951451422,31,156,241.2694641,1148,11,17463,2092811,591574,52882,9217,739,311.4877,5739.64171480003,66630,83272,121923,176636,91,188542,262789,18611,5186.88455070003,862665,29,46.55,81.7,100.24,NA
2025-2026,July,31,UTTAR PRADESH,3122,ETAH,451884,251.071198192182,27,125,300.6020423,1978,21,13220,955406,184701,21057,676,53,189.46045,2888.81178409999,34806,37718,83006,105088,16,147339,184154,15198,2398.74929179999,341784,10,57.34,79.82,100.51,NA
2025-2026,July,31,UTTAR PRADESH,3124,BUDAUN,1228992,249.868398968695,24,296,163.0908,2029,55,21137,1196154,210301,35361,1065,163,326.94192,3478.843569,48381,51752,136259,176885,27,238535,302987,23166,2988.810849,260432,19,68.97,75.7,100.07,NA
2025-2026,July,31,UTTAR PRADESH,3129,SITAPUR,1936765,254.090956596691,28,786,684.5625669,11014,24,42270,3410915,1295649,188734,4087,391,634.19212,9985.58123910001,119285,141221,324346,473475,202,674172,936583,53284,8666.82655220001,1113872,33,44.81,74.3,100.19,NA
2025-2026,July,31,UTTAR PRADESH,3130,HARDOI,2162423,253.533740773152,29,394,385.874457,8645,23,34472,3061311,1013387,106986,2715,450,597.85989,8745.190642,105377,115862,236297,319523,166,460437,602219,43117,7761.456295,1123001,19,45.63,77.8,100.27,NA
2025-2026,July,31,UTTAR PRADESH,3134,FARRUKHABAD,484896,249.612859949816,27,46,120.45624,977,5,11291,635665,143497,22483,20,8,159.36248,1866.5203062,23245,25164,69281,91302,6,113506,142661,12268,1586.7015862,166906,15,65.36,94.54,100.01,NA
2025-2026,July,31,UTTAR PRADESH,3138,JALAUN,2859671,241.89162748376,36,515,337.4475591,2909,10,25114,3695404,1047057,83224,1487,72,201.6118,9477.93223679995,101226,129187,178371,262291,357,230905,332853,28023,8938.87287769995,1453536,39,82.02,88.32,101,NA
2025-2026,July,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,3459734,251.835986406925,34,185,625.37235,4138,12,25551,5302553,1257226,82307,344,17,372.14292,14351.2519223,151684,167203,257163,349355,132,382933,510553,29689,13353.7366523,3114346,14,68.11,83.94,100,NA
2025-2026,July,31,UTTAR PRADESH,3160,GHAZIPUR,2637202,246.311322770167,26,180,387.8991911,7673,19,24569,3450607,843392,94124,31219,3425,556.53419,9443.66912639999,128729,146938,280342,372181,30,465234,602738,32242,8499.23574529999,1638032,19,31.3,74.46,100.28,NA
2025-2026,July,31,UTTAR PRADESH,3161,VARANASI,558200,255.190557351108,21,115,145.49303,2133,2,12646,654704,239549,44406,4498,822,238.72871,2054.9645266,30162,36014,77608,121228,12,161590,228846,14779,1670.7427866,344846,24,56.82,61.89,100.39,NA
2025-2026,July,31,UTTAR PRADESH,3165,BAGHPAT,7062,222.818060526699,12,0,1.00554,56,112,1888,6873,1506,1552,0,4,1.73692,18.0567453,541,583,3608,4684,0,17639,21637,1944,15.3142853,2673,5,90.42,96.78,102.85,NA
2025-2026,July,31,UTTAR PRADESH,3168,KANNAUJ,706732,252.107812245061,23,131,101.7816858,1559,8,13413,799212,224617,38153,312,19,206.51197,2323.1695442,33542,37099,89413,114994,13,140916,175866,14972,2014.8758884,267286,22,68.61,84.96,100.44,NA
2025-2026,July,31,UTTAR PRADESH,3169,AURAIYA,731367,250.390272178352,33,112,108.474596,1931,18,13312,1752858,623849,45448,7120,375,205.85509,4703.31560310001,52913,57389,88768,112099,70,142239,174397,15243,4388.98591710001,600894,18,51.99,67.74,100,NA
2025-2026,July,31,UTTAR PRADESH,3184,SAMBHAL,361724,243.180814777344,19,63,94.39247,1332,27,17993,654326,176191,35357,274,56,239.68015,1925.2679181,33409,37102,91299,117769,3,150197,188957,19325,1591.1952981,180817,11,64.62,75.08,100.44,NA
2025-2026,July,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,130649,243.782446748793,20,11,15.5136337,2542,22,5347,195958,50258,11710,470,78,23.66437,516.8892107,9524,11160,31378,41794,9,78095,97416,7889,477.711207,78514,7,69.88,80.07,100.15,NA
2025-2026,July,31,UTTAR PRADESH,3118,ALIGARH,894083,241.100407365145,21,171,53.3518041,1230,5,19432,1000822,232905,38293,1277,205,201.48605,2667.82377309999,47048,52421,119518,155482,19,198544,251686,20662,2412.98591899999,320918,19,65.36,74.88,100.11,NA
2025-2026,July,31,UTTAR PRADESH,3124,BUDAUN,1228992,251.023751374815,23,290,39.00882,1984,62,20895,1125606,198482,35309,988,163,326.94192,3191.4891469,46963,50211,136068,176543,26,238491,302785,22879,2825.5384069,248608,18,68.71,75.79,100.08,NA
2025-2026,July,31,UTTAR PRADESH,3125,BAREILLY,1120664,249.864871593739,22,264,37.0345838,3557,50,25728,1353867,279200,54336,830,158,221.32208,3641.1947049,61406,71141,163841,240849,30,281494,387884,29285,3382.8380411,261462,27,47.66,75.76,100.06,NA
2025-2026,July,31,UTTAR PRADESH,3131,UNNAO,715266,253.824407251121,28,121,33.75496,2045,20,22586,1204338,416955,60225,2717,289,197.31812,3287.9768698,42832,45961,122245,162798,52,273825,354188,24631,3056.9037898,432261,24,44.12,67.92,100.04,NA
2025-2026,July,31,UTTAR PRADESH,3132,LUCKNOW,194560,253.977557234084,16,60,21.68094,669,5,11727,184156,124680,47802,681,223,139.69743,629.0932803,11269,12297,49352,73107,0,131002,195030,12396,467.7149103,57286,12,62.07,72.76,100.06,NA
2025-2026,July,31,UTTAR PRADESH,3134,FARRUKHABAD,484896,250.047562060414,26,46,20.12551,943,6,11230,595589,132912,22481,20,8,159.36248,1668.7437644,22600,24453,69267,91279,5,113502,142646,12173,1489.2557744,156153,16,65.72,94.58,100,NA
2025-2026,July,31,UTTAR PRADESH,3146,BAHRAICH,3613648,247.10533019935,36,403,104.667,5781,18,39368,5104901,1012600,70895,37633,2403,512.75571,13231.9051823999,138516,155653,281415,349912,683,434122,528369,45149,12614.4824723999,2359338,51,46.81,82.4,100.28,NA
2025-2026,July,31,UTTAR PRADESH,3148,BARABANKI,1989751,255.498875470589,32,291,593.4455681,4547,9,26974,2680419,1166693,123401,2024,129,543.55298,7985.438951,83683,95459,206556,281536,245,380248,497035,31521,6848.4404029,915341,19,52.98,88.14,100.54,NA
2025-2026,July,31,UTTAR PRADESH,3156,MAU,1531585,248.333338215901,33,360,34.77443,4508,21,18380,2552618,929903,74681,36008,2839,297.38916,6671.16508129998,76650,87676,142216,205040,154,251152,343919,22888,6339.00149129998,1378696,21,54.84,90.61,100.04,NA
2025-2026,July,31,UTTAR PRADESH,3163,SONBHADRA,1146617,248.564029662414,23,259,127.6131214,2706,1,19539,1200644,363297,77837,365412,78620,257.02212,3369.00434969999,51356,63498,165754,259126,109,276879,418247,22245,2984.36910829999,671804,40,67.66,86.02,100.05,NA
2025-2026,July,31,UTTAR PRADESH,3177,CHITRAKOOT,503130,247.520219905621,27,135,42.69537,2302,8,12592,622176,235740,58401,354,29,152.42088,1735.12765339999,22426,28823,80604,133638,58,143458,229926,14894,1540.0114034,315180,56,68.67,84.51,100.17,NA
2025-2026,July,31,UTTAR PRADESH,3181,AMETHI,905147,250.566555633984,27,96,44.84206,3308,3,17172,1004449,309953,54316,159,12,491.75017,3053.4054924,36248,39887,129499,178587,10,231475,302998,20480,2516.8132624,397224,25,44.15,72.18,100.07,NA
2025-2026,July,31,UTTAR PRADESH,3184,SAMBHAL,361724,241.372554745111,19,63,22.4527,1283,33,17901,623800,167952,35350,260,56,239.68015,1767.8148465,32646,36243,91290,117751,3,150201,188963,19184,1505.6819965,173691,11,65.5,76.6,100.37,NA
2025-2026,July,31,UTTAR PRADESH,3110,MORADABAD,709224,262.19431293509,23,180,97.17156,2046,33,16000,1076645,202481,30968,563,115,344.06864,3264.1421605,46220,53453,107740,148029,3,193273,267450,18046,2822.9019605,307017,17,60.22,78.87,100.39,NA
2025-2026,July,31,UTTAR PRADESH,3115,MEERUT,158534,249.687109402005,29,37,31.3497482,1756,42,4362,266156,128787,11955,2201,139,10.44187,706.348841100001,9141,9904,22406,26811,4,47911,56495,6118,664.557222900001,100782,14,35.21,76.43,100.11,NA
2025-2026,July,31,UTTAR PRADESH,3118,ALIGARH,894083,240.083768699445,21,171,313.7152841,1265,5,19430,1015605,236658,38305,1282,205,201.48605,2953.5040932,47304,52718,119550,155531,19,198546,251693,20695,2438.3027591,325461,19,65.25,74.55,100.11,NA
2025-2026,July,31,UTTAR PRADESH,3122,ETAH,451884,249.979364707401,26,125,300.6020423,1912,21,13255,929430,180057,21057,657,53,189.46045,2813.44570169999,34424,37305,82974,105052,14,147296,184104,15167,2323.38320939999,333584,10,57.23,80.17,100.4,NA
2025-2026,July,31,UTTAR PRADESH,3125,BAREILLY,1120664,251.567282012711,22,264,275.0257288,3589,47,25827,1361467,281278,54336,830,158,221.32208,3921.3533362,61511,71276,163849,240861,30,281500,387896,29416,3425.0055274,262373,28,47.85,75.78,100.09,NA
2025-2026,July,31,UTTAR PRADESH,3126,PILIBHIT,907021,247.982966631775,18,403,366.64415978,3620,14,17792,1016476,188989,39363,4756,601,233.94445,3121.27594968,53595,62702,138625,217618,13,250478,369152,21412,2520.6873399,209486,23,42.73,69.06,100.33,NA
2025-2026,July,31,UTTAR PRADESH,3128,KHERI,2432200,253.218773371364,25,328,572.1820126,8920,1,35139,2542481,987917,137622,25928,6530,568.71838,7578.939594,97879,114997,248897,368916,221,497160,693239,44059,6438.0392014,723256,26,41.31,91.18,100.03,NA
2025-2026,July,31,UTTAR PRADESH,3130,HARDOI,2162423,253.261447708503,28,390,385.874457,8406,23,34546,2956714,981824,106977,2576,450,597.85989,8471.951028,104134,114413,236280,319480,154,460361,602096,42952,7488.216681,1087287,19,45.47,77.95,100.18,NA
2025-2026,July,31,UTTAR PRADESH,3131,UNNAO,715266,254.186683979606,28,123,215.160645,2063,19,22614,1217779,421822,60232,2727,289,197.31812,3507.9108233,42977,46129,122249,162807,53,273827,354190,24677,3095.4320583,436395,24,44.27,67.82,100.04,NA
2025-2026,July,31,UTTAR PRADESH,3133,RAE BARELI,879610,243.465019845122,22,176,398.9274317,3740,5,23270,1179383,662585,125996,599,147,530.52833,3800.8408167,51874,58460,155042,244929,27,305904,442219,27010,2871.385055,568363,12,44.02,61.15,100.03,NA
2025-2026,July,31,UTTAR PRADESH,3135,ETAWAH,384723,255.719063489408,19,78,141.05129,1364,13,10681,466188,158977,36078,482,135,228.27483,1561.4577077,23535,25100,77785,98235,10,138870,167651,12045,1192.1315877,140279,29,65.99,69.21,100.41,NA
2025-2026,July,31,UTTAR PRADESH,3136,KANPUR DEHAT,561112,253.191294686304,19,101,116.940839,2273,22,17401,431564,160134,44969,502,109,72.15306,1281.776378,21660,23750,79240,108405,9,159613,207660,19674,1092.682479,138727,28,39.14,58.14,100.46,NA
2025-2026,July,31,UTTAR PRADESH,3141,HAMIRPUR,1109397,248.822110950865,36,142,104.00088,1089,0,16675,2071133,404331,41164,1210,78,302.60247,5560.04020119999,57444,77605,114724,185408,213,179720,288340,17764,5153.43685119999,896765,46,57.78,91.72,100.01,NA
2025-2026,July,31,UTTAR PRADESH,3146,BAHRAICH,3613648,246.974674993521,36,403,688.4896,5910,17,39314,5128867,1015225,70898,37633,2404,512.75571,13868.2479140999,138677,155838,281430,349928,687,434123,528371,45224,12667.0026040999,2369791,51,46.85,81.91,100.32,NA
2025-2026,July,31,UTTAR PRADESH,3147,GONDA,1390499,246.983814405333,33,165,194.8285664,3014,52,24500,2158284,567833,50623,4518,262,283.40292,5808.8436353,63824,67771,157175,200890,80,335415,425488,27514,5330.6121489,884613,25,62.68,79.44,100.56,NA
2025-2026,July,31,UTTAR PRADESH,3148,BARABANKI,1989751,255.614226078299,32,292,885.1050781,4638,8,26958,2699808,1175042,123414,2024,129,543.55298,8329.75138289999,84056,95908,206592,281589,250,380255,497054,31596,6901.0933248,921332,19,52.97,88.04,100.54,NA
2025-2026,July,31,UTTAR PRADESH,3160,GHAZIPUR,2637202,245.472383018225,25,178,386.6666411,7497,22,24524,3247835,801245,94109,29649,3425,556.53419,8915.73880209996,125424,142975,280303,372125,25,465180,602652,32021,7972.53797099996,1544693,19,30.96,76.83,100.3,NA
2025-2026,July,31,UTTAR PRADESH,3163,SONBHADRA,1146617,248.164649111257,23,260,595.7994214,2713,1,19582,1215200,366405,77853,370275,78634,257.02212,3868.51835739999,51719,63979,165797,259195,110,276891,418274,22295,3015.69681599999,679208,40,67.58,85.74,100.05,NA
2025-2026,July,31,UTTAR PRADESH,3165,BAGHPAT,7062,227.906169940904,12,0,1.00554,56,120,1878,6261,1344,1546,0,4,1.73692,17.0116653,486,524,3599,4674,0,17638,21636,1934,14.2692053,2499,5,92.29,97.68,102.92,NA
2025-2026,July,31,UTTAR PRADESH,3169,AURAIYA,731367,250.472898515397,32,112,108.474596,1875,20,13287,1706584,605985,45427,6895,374,205.85509,4588.8600964,52230,56603,88652,111964,67,142218,174367,15162,4274.5304104,587325,18,51.96,67.93,100,NA
2025-2026,July,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,458885,249.902614720409,24,48,116.99428,619,5,9821,583462,219974,35845,1420,297,347.54925,1922.63032389999,23799,27434,65569,90428,37,123290,162906,10440,1458.08679389999,316163,33,60.37,84.28,100.08,NA
2025-2026,July,31,UTTAR PRADESH,3176,SHRAVASTI,878297,252.042134383007,36,164,238.93493,2467,8,10281,1392051,368255,30226,10250,1048,115.39063,3862.8806121,38181,44952,75337,108454,141,124781,170461,12748,3508.5550521,620545,26,54.86,90.35,100.06,NA
2025-2026,July,31,UTTAR PRADESH,3181,AMETHI,905147,249.391457993303,28,97,310.69016,3324,3,17185,1023194,316201,54318,159,12,491.75017,3354.1987647,36535,40207,129505,178594,10,231476,302999,20509,2551.7584347,404834,25,44.09,72.07,100.07,NA
2025-2026,July,31,UTTAR PRADESH,3182,HAPUR,72533,245.777164434312,17,8,2.9073,128,6,1659,52635,29566,4418,6,4,2.5489,134.8210105,2968,3292,8192,9693,0,16905,20648,1787,129.3648105,22038,4,85.27,99.92,100.35,NA
2025-2026,July,31,UTTAR PRADESH,3115,MEERUT,158534,247.406647071825,28,37,12.5460082,1755,42,4294,257891,125217,11950,2152,139,10.44187,661.027354400001,9013,9759,22402,26802,4,47911,56495,6049,638.039476200001,97485,14,34.15,76.2,100.12,NA
2025-2026,July,31,UTTAR PRADESH,3117,BULANDSHAHR,140915,234.572579376528,22,46,15.716268,397,78,11049,291144,60266,9665,151,41,49.11371,747.7739685,13105,13817,37196,46448,13,90225,110260,11446,682.9439905,109114,7,71.85,81.44,100.27,NA
2025-2026,July,31,UTTAR PRADESH,3120,AGRA,1266361,247.462486486791,30,153,67.9232041,898,17,17372,1956234,550328,52775,8636,736,310.52866,5219.39716200001,64998,81245,121649,176224,59,188466,262652,18270,4840.94529790001,807160,29,45.65,82.61,100.25,NA
2025-2026,July,31,UTTAR PRADESH,3123,MAINPURI,1289911,247.63680391346,34,124,755.190711401,4636,5,15421,2246707,564589,43491,4598,324,269.85385,6588.71796950098,65220,73352,124160,163484,192,201660,257328,20057,5563.67340809998,804711,22,73.4,87.27,100.69,NA
2025-2026,July,31,UTTAR PRADESH,3127,SHAHJAHANPUR,1004169,249.411982110117,22,633,25.2486586,3645,12,19530,1296487,373747,67394,617,85,393.68672,3652.5293031,58483,65809,161872,227876,41,345192,450609,23175,3233.5939245,271299,20,73.47,77.42,100.04,NA
2025-2026,July,31,UTTAR PRADESH,3133,RAE BARELI,879610,243.283629060691,22,176,106.5851577,3688,5,23171,1160055,653086,125984,597,147,519.63654,3448.4456008,51510,58014,155023,244902,25,305905,442219,26859,2822.2239031,560969,12,44.57,62.87,100.03,NA
2025-2026,July,31,UTTAR PRADESH,3136,KANPUR DEHAT,561112,250.547792459102,19,99,58.551049,2227,25,17332,421170,156881,44958,471,109,66.14893,1179.9321165,21226,23259,79226,108383,8,159603,207647,19559,1055.2321375,135767,28,39.45,59.11,100.47,NA
2025-2026,July,31,UTTAR PRADESH,3138,JALAUN,2859671,240.465107137862,36,511,49.09307,2624,13,25243,3676198,1041552,83119,1464,72,200.89874,9089.96526929995,101006,128943,178260,261969,335,230867,332545,27867,8839.97345929995,1446490,39,83.6,90.18,101.01,NA
2025-2026,July,31,UTTAR PRADESH,3139,JHANSI,1435978,251.58328803895,37,537,156.03905,2412,16,17815,1602259,514819,55850,14307,1335,157.84807,4344.9029951,42930,56296,104906,167834,299,192274,298469,20227,4031.0158751,647180,42,66.83,83.29,100.01,NA
2025-2026,July,31,UTTAR PRADESH,3145,PRAYAGRAJ,1501702,251.170414922117,23,147,133.5246216,8260,6,27568,1572994,766966,151238,835,137,338.68657,4423.1067481,67034,77898,220797,320196,106,469627,647375,35828,3950.8955565,754885,25,53.24,80.52,100.11,NA
2025-2026,July,31,UTTAR PRADESH,3147,GONDA,1390499,247.6683741217,33,165,43.4616464,2969,55,24375,2110896,553813,50610,4405,262,283.40292,5554.886369,63129,67010,157139,200836,72,335406,425473,27344,5228.0218026,866360,25,62.46,79.55,100.55,NA
2025-2026,July,31,UTTAR PRADESH,3149,AYODHYA,1021733,259.767893040657,26,84,29.89886,4665,19,20041,1544643,624179,71557,2796,256,564.75725,4607.1426861,57309,62397,129625,182262,32,233527,311548,24706,4012.4865761,768412,17,32.84,91.3,100.01,NA
2025-2026,July,31,UTTAR PRADESH,3162,MIRZAPUR,1371842,251.012108030725,24,164,94.5404322,2356,12,26376,1162336,493599,96235,14312,2460,257.52256,3269.6670882,47602,57646,143450,217791,33,275069,396006,28732,2917.604096,631874,34,54.91,86.28,100.02,NA
2025-2026,July,31,UTTAR PRADESH,3163,SONBHADRA,1146617,248.617243801271,23,258,127.6131214,2704,1,19466,1181573,358040,77822,358687,78609,257.02212,3322.22946749999,50991,63018,165700,259043,101,276866,418223,22170,2937.59422609999,661835,40,67.78,86.21,100.05,NA
