fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2022-2023,Oct,31,UTTAR PRADESH,3123,MAINPURI,2663673,200.09660539181,41,81,3063.926042139,12969,3,15201,2546232,683356,47169,5342,311,221.99022,8380.840059539,60852,68066,126628,165531,1936,188108,264917,28170,5094.9237974,655137,23,69.06,74.48,113.3,NA
2022-2023,Oct,31,UTTAR PRADESH,3125,BAREILLY,3565925,209.604681565792,31,706,3228.625148018,11411,0,24518,3223366,689731,66758,1965,151,411.69314,10396.644328018,101078,120979,207578,291107,1707,287411,443647,35929,6756.32604,620326,34,70.58,80.69,101.49,NA
2022-2023,Oct,31,UTTAR PRADESH,3136,KANPUR DEHAT,1672673,206.606064103237,32,173,1498.711909688,6974,0,21332,1544103,654938,56088,1342,133,262.06298,4950.985323688,46957,54714,99289,132221,789,163152,373441,28306,3190.210434,412837,40,70.67,79.18,104.27,NA
2022-2023,Oct,31,UTTAR PRADESH,3144,PRATAPGARH,5467543,198.711775822448,41,135,3684.211685857,33935,55,44600,5225376,2166917,106156,16356,499,472.21693,14539.866058857,125030,135272,218715,250514,4447,389428,566618,78535,10383.437443,2485026,51,62.39,77.65,107.4,NA
2022-2023,Oct,31,UTTAR PRADESH,3146,BAHRAICH,7636249,209.117997161261,47,144,13929.099108262,30843,9,45648,6944633,1527777,80318,45289,2114,702.2892,29153.865748062,147636,174271,261106,330552,12549,439376,661982,76491,14522.4774398,2794678,52,57.84,63.62,100.36,NA
2022-2023,Oct,31,UTTAR PRADESH,3147,GONDA,4666146,211.339287191778,40,132,2332.738670884,12611,8,25969,4167292,1096428,62607,4113,223,502.63896,11642.502838884,103358,111225,203383,233840,3910,390088,528481,38580,8807.125208,1634721,37,77.53,80.4,102.89,NA
2022-2023,Oct,31,UTTAR PRADESH,3150,SULTANPUR,5120371,203.546681849522,43,162,4832.073164512,21449,5,21377,4804981,1435426,67215,8189,337,402.89136,15015.343913512,109676,124432,182164,217146,6924,283419,462967,42826,9780.379389,2023575,48,57.03,59.18,101.32,NA
2022-2023,Oct,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,8520637,212.873373781402,42,142,9692.914878351,14645,5,27099,7675521,1757394,80275,318,15,504.57272,26536.628106351,181954,200020,285547,337328,5197,396349,589353,41744,16339.140508,4083159,29,58.24,71.51,103.07,NA
2022-2023,Oct,31,UTTAR PRADESH,3154,GORAKHPUR,4806468,211.345327941068,41,126,3943.215112304,18906,53,25612,4368727,1555977,96675,6201,346,464.73818,13641.053697304,104334,113919,223327,274499,5913,358588,524354,44518,9233.100405,1939469,48,70.73,70.47,100.37,NA
2022-2023,Oct,31,UTTAR PRADESH,3156,MAU,3919139,208.106840605509,35,287,2745.052977918,14778,7,13962,3595325,1284389,82980,53115,3145,344.33784,10571.508084918,100355,113995,182403,230762,2437,270286,369057,28740,7482.117267,1801145,37,65.36,67.53,101.54,NA
2022-2023,Oct,31,UTTAR PRADESH,3165,BAGHPAT,42910,208.46844208384,22,1,13.61308662,85,4,1795,40291,12914,2214,21,13,2.06595,99.67305662,1804,1963,5536,7107,2,27563,39135,1880,83.99402,9956,8,43.18,72.12,110.53,NA
2022-2023,Oct,31,UTTAR PRADESH,3169,AURAIYA,1455326,208.768708230054,35,39,1859.977912473,5392,0,12596,1366443,619820,45775,5362,360,172.37704,4885.060352273,38466,42978,81875,102912,711,158803,224793,17988,2852.7053998,329564,29,61.46,76.87,113.5,NA
2022-2023,Oct,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,5906853,208.718743540931,41,116,3226.401044767,29862,13,42184,5410029,1850494,80505,6229,209,316.90211,14835.047708767,130519,148130,182787,220667,2977,244376,397966,72046,11291.744554,2816760,64,67.86,69.62,101.91,NA
2022-2023,Oct,31,UTTAR PRADESH,3175,BALRAMPUR,3445488,210.324140294903,39,93,2291.419962596,9395,1,21429,3112957,782281,39616,46637,2882,424.98833,9263.708340596,78448,86965,129817,155511,2496,212201,306190,30824,6547.300048,1178490,41,76.47,80.16,100.7,NA
2022-2023,Oct,31,UTTAR PRADESH,3179,MAHOBA,928491,202.718705324555,40,17,1682.291053166,3599,1,10777,857574,235920,31767,950,113,122.20146,3542.955423166,21110,31788,56418,103301,1443,79373,192703,14376,1738.46291,333711,52,76.54,74.37,101.07,NA
2022-2023,March,31,UTTAR PRADESH,3125,BAREILLY,4480427,211.538128448506,37,1012,5355.109933416,16496,0,26630,4447759,935940,66832,2893,154,965.43049,15729.246569916,118115,144336,208083,291754,5911,289051,386136,43126,9408.7061465,907179,42,65.72,76,102.66,NA
2022-2023,March,31,UTTAR PRADESH,3138,JALAUN,6934334,211.21429305543,54,507,12309.729964531,16326,1,22613,7228728,2256396,84843,501,9,560.75602,28138.592726631,133612,189328,161224,243788,9518,250514,436163,38939,15268.1067421,2596796,41,57.61,59.65,107.2,NA
2022-2023,March,31,UTTAR PRADESH,3140,LALITPUR,4247396,212.66067972959,46,181,6664.79911364801,20147,0,19109,4350583,1099578,62975,317943,18578,439.63442,16356.412913648,93333,136478,143332,238793,14698,191298,321428,39256,9251.97938,1787610,60,57.24,59.02,101.88,NA
2022-2023,March,31,UTTAR PRADESH,3141,HAMIRPUR,3823715,212.908434627516,53,110,6869.65200126101,10207,0,19227,4064317,854882,47370,979,51,361.53962,15884.465324261,75579,110411,119356,195801,8512,172714,287402,29434,8653.273703,1635028,62,64.41,74.41,106.95,NA
2022-2023,March,31,UTTAR PRADESH,3144,PRATAPGARH,6908895,210.681085768059,46,146,7073.469580699,51136,55,43241,6801075,2758243,106284,19538,499,962.4747,22364.522934599,146418,158511,219199,251017,12105,393045,435043,94377,14328.5786539,3236746,56,60.63,76.81,108.92,NA
2022-2023,March,31,UTTAR PRADESH,3152,MAHARAJGANJ,7919266,215.00896867727,46,555,10424.294023538,21198,0,28761,7743929,1769505,88574,39028,2034,849.2262,27923.662101538,167125,206174,265868,385723,14872,371992,534215,49959,16650.141878,3556323,32,50.72,56.74,102.12,NA
2022-2023,March,31,UTTAR PRADESH,3154,GORAKHPUR,5933712,212.058956316751,48,150,8039.144927314,26313,46,25690,5872663,2045746,96883,7726,346,930.39773,21423.050523114,121362,133851,224060,275289,12884,362098,429569,52003,12453.5078658,2645869,52,60.63,59.02,101.72,NA
2022-2023,March,31,UTTAR PRADESH,3155,DEORIA,4366723,212.750744847739,47,103,8419.613017817,18073,6,24314,4365899,1020986,43371,150077,6104,899.64519,18607.740849617,92465,98809,149085,170122,8068,229983,251910,42387,9288.4826418,1672522,32,62.51,62.65,100.14,NA
2022-2023,March,31,UTTAR PRADESH,3168,KANNAUJ,2316130,207.68849346798,35,171,3279.076188254,6074,3,19252,2311919,729675,42565,16,0,395.6667,8476.332629554,65743,75260,91989,118015,3363,165925,202444,25326,4801.5897413,423532,48,72.76,70,107.35,NA
2022-2023,March,31,UTTAR PRADESH,3176,SHRAVASTI,2406138,210.619021011798,46,125,3056.69307173101,5521,0,13688,2432205,693159,37353,15337,1161,298.95188,8478.33131173101,52124,65666,88166,124683,3027,137834,203844,19209,5122.68636,917496,47,66.37,63.51,106.12,NA
2022-2023,March,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,4798153,211.048805971654,41,129,8323.729521059,27842,0,35001,4663499,1768904,91131,13677,516,714.36557,18880.354047059,111816,132621,167523,223618,5993,285773,374929,62843,9842.258956,2049525,52,62.68,58.68,101.74,NA
2022-2023,March,31,UTTAR PRADESH,3183,SHAMLI,501459,214.657142186859,44,10,188.184256975,2615,0,3792,511510,72644,4248,797,42,27.33222,1313.509224975,11607,13475,21416,25995,772,52000,62050,6407,1097.992748,151295,15,71.53,84.52,100.95,NA
2022-2023,Feb,31,UTTAR PRADESH,3109,BIJNOR,4216819,203.711098763037,30,271,4666.748832624,8768,6,22813,4170781,1641072,121220,12062,708,418.7265,13581.819134724,135947,168134,196468,280521,5100,283118,413121,31581,8496.34380209999,1151325,30,49.48,57.99,107.93,NA
2022-2023,Feb,31,UTTAR PRADESH,3110,MORADABAD,3358031,206.530563926023,44,158,2454.200898349,8511,3,13134,3306267,668432,37900,2635,122,340.56818,9623.220958349,74089,87664,128064,173252,4187,191029,277803,21645,6828.45188,855067,29,78.16,80.36,102.59,NA
2022-2023,Feb,31,UTTAR PRADESH,3111,RAMPUR,3440812,205.739579150557,45,142,4088.06780615999,6660,3,19353,3463210,687259,35927,1678,58,382.89149,11596.15297526,76732,85708,115721,141423,3394,176372,220211,26013,7125.19367909999,698207,29,48,50.66,104.91,NA
2022-2023,Feb,31,UTTAR PRADESH,3119,MATHURA,2690403,205.468340337906,41,67,3423.309691788,13372,15,11660,2621383,688900,41331,4599,275,209.9618,9019.383635788,62442,78127,97380,133675,2264,154547,235213,25032,5386.112144,972792,8,58.57,62.09,103.74,NA
2022-2023,Feb,31,UTTAR PRADESH,3121,FIROZABAD,3241116,205.041327821247,44,101,2675.688334779,10865,6,15626,3328927,998924,29979,8476,104,209.29119,9710.655647779,74569,82424,86907,96034,3853,151428,185792,26491,6825.676123,1235778,27,64.63,66.79,100.22,NA
2022-2023,Feb,31,UTTAR PRADESH,3122,ETAH,2750067,207.545457229731,47,86,4068.756630784,6961,3,14424,2731056,546977,24310,873,44,307.4724,10044.411693184,57768,65290,89940,113207,4141,162064,212975,21385,5668.1826624,788147,30,55.34,54.6,104.81,NA
2022-2023,Feb,31,UTTAR PRADESH,3126,PILIBHIT,3181279,206.381507360545,32,389,3068.513156957,11801,1,14199,3186245,586280,47603,8094,602,466.83997,10111.173586157,96908,120645,163825,245465,4295,232778,341880,26000,6575.8204592,570070,36,51.1,59.8,102.09,NA
2022-2023,Feb,31,UTTAR PRADESH,3142,BANDA,2794322,209.667941022443,42,42,5473.581741265,21768,2,22431,2728699,739148,68965,891,23,321.07599,11515.864741265,64940,89783,150770,248875,4424,271314,525731,44199,5721.20701,1251287,72,67.86,56.49,102.25,NA
2022-2023,Feb,31,UTTAR PRADESH,3144,PRATAPGARH,6669886,207.346994929563,47,143,4987.34730834,48072,55,38964,6579117,2681401,106278,19161,499,667.28879,19296.23749074,137654,149197,219182,250998,11241,392580,500048,87036,13641.6013924,3109677,52,60.46,77.48,108.7,NA
2022-2023,Feb,31,UTTAR PRADESH,3148,BARABANKI,6833804,202.923252606851,50,211,10482.313890722,16958,0,30100,7124304,3065716,145453,927,50,750.88281,25690.066103122,139730,168150,236501,320925,15369,385024,544515,47058,14456.8694024,2341598,40,54.43,56.3,102.05,NA
2022-2023,Feb,31,UTTAR PRADESH,3153,BASTI,10610674,207.719298258579,51,224,8681.731226938,26677,15,27850,10689721,2753361,103644,595,11,648.75805,31535.102723938,208234,238799,299167,377717,9313,483067,648168,54527,22204.613447,5302858,30,67.7,67.29,108.84,NA
2022-2023,Feb,31,UTTAR PRADESH,3162,MIRZAPUR,4288024,208.398595603205,42,161,7118.857096479,23199,1,29237,4303271,1890731,126019,48033,3112,476.62586,16563.439285479,102025,135654,192954,289998,7017,322289,505843,52436,8967.956329,2037012,63,63.53,58.27,102.43,NA
2022-2023,Feb,31,UTTAR PRADESH,3163,SONBHADRA,4116717,204.145745382772,37,340,5331.404902017,19639,2,43119,4172742,1373943,91001,1239934,88975,485.55413,14335.434290817,112502,154421,195325,299711,6565,270099,477228,62758,8518.4752588,2189563,74,83.56,77.39,105.08,NA
2022-2023,Feb,31,UTTAR PRADESH,3167,AMROHA,3387521,204.575766727088,44,189,1517.356694571,12713,1,12403,3426493,865116,44315,1208,52,301.38527,8828.516291171,76563,93344,114330,159696,8335,162223,246444,25116,7009.7743266,797264,18,71.83,73.02,103.35,NA
2022-2023,Feb,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,6661089,209.377506390316,46,131,4692.328936454,43039,13,33283,6585746,2243906,80514,7212,209,447.68265,18929.082338454,140869,160352,182848,220732,7247,245247,303212,76322,13789.070752,3451486,63,58.13,59.01,101.97,NA
2022-2023,Feb,31,UTTAR PRADESH,3182,HAPUR,218176,201.172785555769,39,10,3.8639158,253,0,1510,218994,97100,4741,0,4,3.85577,448.2760158,5527,5961,9845,10872,201,20330,23565,1763,440.55633,79057,16,37.03,54.8,105.56,NA
2022-2023,June,31,UTTAR PRADESH,3112,SAHARANPUR,641047,168.81862940369,16,80,68.41225,2026,30,18811,623568,298605,80657,1144,275,31.36344,1152.474641,38276,42890,106463,153601,19,166831,246778,20837,1052.698951,230598,26,72.48,77.66,106.09,NA
2022-2023,June,31,UTTAR PRADESH,3115,MEERUT,288540,150.260079068096,26,17,22.21584,127,106,4935,283806,112386,13506,1683,152,3.48705,452.15001,10645,11897,25481,30278,2,58785,84472,5062,426.44712,107435,14,43.21,73.69,102.63,NA
2022-2023,June,31,UTTAR PRADESH,3124,BUDAUN,1461116,154.078368787366,24,252,60.92881,1943,13,23532,1426448,259143,39356,747,165,176.57209,2435.34871,58295,63046,151360,182428,34,236382,438455,25475,2197.84781,313277,20,67.93,68.87,100.91,NA
2022-2023,June,31,UTTAR PRADESH,3125,BAREILLY,1920618,159.516539063397,23,408,305.03571,4493,5,25970,1881352,406497,66581,1090,150,180.27758,3486.380888,79763,93390,206732,290176,251,286024,463158,30463,3001.067598,369547,31,71.34,79.29,101.17,NA
2022-2023,June,31,UTTAR PRADESH,3127,SHAHJAHANPUR,1228547,156.601095058542,19,160,218.16983,5166,22,21619,1190256,385751,81389,217,72,182.78765,2264.91141,60143,67320,190029,259497,36,293873,512003,26785,1863.95393,159433,30,53.42,54.45,109.33,NA
2022-2023,June,31,UTTAR PRADESH,3128,KHERI,2806465,166.071013342231,24,338,215.99593,7837,2,49866,2775173,1092563,179166,42309,7792,204.09973,5028.8535831,111785,132238,324217,457489,482,543309,906294,57703,4608.7579231,660972,56,76.21,72.85,100.72,NA
2022-2023,June,31,UTTAR PRADESH,3131,UNNAO,1257325,172.161002917614,24,87,78.35817,2088,10,21273,1218804,477503,85399,1453,396,168.96231,2345.62567,49586,54235,173672,218960,50,267900,414873,23361,2098.30519,389212,33,80.21,80.86,100.06,NA
2022-2023,June,31,UTTAR PRADESH,3133,RAE BARELI,1549086,168.170694767683,21,147,284.20441,7181,5,32187,1508605,801073,166602,1203,235,199.56492,3020.8008398,70311,80729,226398,340228,53,338122,588592,39368,2537.0315098,663755,39,66.7,75.26,100.67,NA
2022-2023,June,31,UTTAR PRADESH,3134,FARRUKHABAD,932005,168.363968354569,27,54,145.46215,1240,6,17458,915140,203029,23008,229,0,83.4968,1769.72497,33429,35186,78404,89667,35,116712,176822,18698,1540.76602,163768,34,71.88,69.8,102.13,NA
2022-2023,June,31,UTTAR PRADESH,3138,JALAUN,2592035,148.315655233668,33,269,181.61821,2435,3,31911,2558034,848817,84151,135,9,99.48681,4075.0699082,77227,106397,157633,239143,367,240033,526396,34346,3793.9648882,944205,39,53.43,54.95,107.09,NA
2022-2023,June,31,UTTAR PRADESH,3147,GONDA,2275667,137.840015312979,28,107,54.455,5581,22,26398,2225563,585499,62098,2525,222,185.26292,3307.4343,77722,82936,201096,231393,141,385366,537352,31979,3067.71638,848495,32,75.39,74.93,102.76,NA
2022-2023,June,31,UTTAR PRADESH,3148,BARABANKI,2532702,162.088674092717,30,106,390.99089,5201,0,32587,2485664,1086427,144286,255,49,224.16342,4644.13413,81398,94972,233597,317515,559,378551,641872,37788,4028.97982,847388,37,71.82,71.49,100.43,NA
2022-2023,June,31,UTTAR PRADESH,3156,MAU,2359988,157.559965957367,26,249,48.8942,7131,8,17277,2338832,855722,82862,33203,3144,131.3718,3865.328903,87470,98109,182187,230484,108,269139,381188,24408,3685.062903,1178007,39,78.09,78.7,101.6,NA
2022-2023,June,31,UTTAR PRADESH,3157,AZAMGARH,2378837,157.045954834884,24,95,205.83647,5586,64,46297,2310190,869566,139280,4959,648,334.56839,4168.464804,93459,98606,298521,346802,45,506220,732177,51883,3628.059944,1032048,58,64.58,64.14,103.4,NA
2022-2023,June,31,UTTAR PRADESH,3160,GHAZIPUR,3024637,128.80155193995,25,155,141.11062,3408,22,41490,2992706,770495,106408,29528,3506,196.44432,4192.206713,117734,136032,289116,387808,162,450635,698709,44898,3854.651773,1228461,52,70.67,62.76,127.42,NA
2022-2023,June,31,UTTAR PRADESH,3163,SONBHADRA,1873273,170.604534451737,24,230,270.06611,6037,2,39292,1818544,599120,90292,529611,88634,179.02659,3551.611225,74891,98746,194017,297987,465,264921,611058,45329,3102.518525,960647,68,92.46,82.03,100.98,NA
2022-2023,June,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,1362,105.466019417476,7,0,0,23,83,190,1236,388,362,22,18,0,1.30356,158,158,918,1036,0,16887,19729,213,1.30356,224,12,6.86,13.73,123.48,NA
2022-2023,June,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,728493,163.503683579279,25,28,29.2466,2411,19,18222,713708,298433,40627,2472,355,75.41479,1271.60026,27950,34119,71955,98718,43,125551,299655,20633,1166.93887,337997,59,79.92,69.57,108.48,NA
2022-2023,June,31,UTTAR PRADESH,3184,SAMBHAL,840069,153.435359906153,20,111,51.96443,3065,76,15298,855862,248405,40380,213,27,67.38145,1432.54082,42038,47056,101457,129163,26,181639,295754,18363,1313.19494,204006,23,73.08,73.14,102.34,NA
2022-2023,July,31,UTTAR PRADESH,3109,BIJNOR,2162158,191.983133006527,20,188,2773.82586968,1692,9,24832,2117257,845096,120899,6274,691,146.31473,6984.91692208,103835,124513,194946,278695,592,278502,445101,26524,4064.7763224,584697,26,51.69,60.43,102.11,NA
2022-2023,July,31,UTTAR PRADESH,3120,AGRA,2161503,183.512635589809,31,126,3749.697517405,5689,1,16166,2139191,648168,51981,10790,791,138.33837,7813.721671805,68140,85047,118837,165676,593,197761,306667,21855,3925.6857844,725236,26,75.88,78.59,100.72,NA
2022-2023,July,31,UTTAR PRADESH,3122,ETAH,1176153,186.560080959893,28,47,2352.724203354,4758,4,12765,1149211,242117,24122,356,37,99.58411,4596.277285354,39995,44152,89031,111977,129,159865,239767,17523,2143.968972,314647,29,76.22,76.78,104.86,NA
2022-2023,July,31,UTTAR PRADESH,3128,KHERI,3763855,190.05180826316,29,384,6324.477307305,17243,1,41906,3718795,1462559,179279,52192,7792,219.15148,13611.265930405,127126,151844,324618,457923,1444,544028,902538,59149,7067.6371431,884806,55,76.42,77.72,100.78,NA
2022-2023,July,31,UTTAR PRADESH,3136,KANPUR DEHAT,1014299,189.831858248596,25,142,1166.110678578,2510,1,24942,988350,434121,55962,841,133,134.17835,3176.492199578,38343,44104,99016,131918,122,162641,382570,27452,1876.203171,268309,41,73.36,80.51,104.15,NA
2022-2023,July,31,UTTAR PRADESH,3166,HATHRAS,844745,188.34559744258,27,27,443.38574637,1328,9,8483,829586,278723,26786,771,51,71.1129,2076.98735437,30518,35157,60921,80180,125,96771,142635,9811,1562.488708,149807,11,85.12,91.17,106.71,NA
2022-2023,July,31,UTTAR PRADESH,3170,KAUSHAMBI,1162525,183.819232265217,29,69,1673.840468991,7582,45,15258,1133803,588205,67637,592,74,62.35428,3820.342718991,38921,46781,97581,137682,252,135305,301398,22840,2084.14797,526398,63,73.4,74.85,100.31,NA
2022-2023,July,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,990580,183.504533872207,29,38,843.695595968,3276,15,18031,970914,407653,40674,3164,355,78.30803,2703.674835968,33349,41330,72095,98882,143,125821,294103,21307,1781.67121,460069,58,81.39,75.21,108.82,NA
2022-2023,July,31,UTTAR PRADESH,3180,KASHGANJ,1146802,178.090178408063,26,138,2486.581144661,2145,0,7229,1124781,245094,28762,694,72,86.7669,4576.472534261,41762,47641,88701,124077,115,123253,201005,9374,2003.1244896,246854,12,55.8,73.42,100.35,NA
2022-2023,May,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,167883,137.83243139131,19,5,0,258,100,4476,160949,42375,14278,164,104,17.61756,239.45748,8392,8859,40682,46090,1,105678,141632,4734,221.83992,52384,10,69.78,73.24,106.59,NA
2022-2023,May,31,UTTAR PRADESH,3128,KHERI,1431712,142.540335129683,18,234,0,5557,10,50430,1411752,564850,178895,25483,7789,120.56094,2132.876972,74921,86929,323391,456479,31,541582,909927,55987,2012.316032,334951,57,66.52,58.02,100.37,NA
2022-2023,May,31,UTTAR PRADESH,3135,ETAWAH,445650,125.093841893264,17,34,0,810,17,17188,432227,168132,44989,387,126,74.4146,615.10396,24992,26999,97325,119041,1,154542,256452,17998,540.68936,104836,26,47.76,53.79,100.43,NA
2022-2023,May,31,UTTAR PRADESH,3140,LALITPUR,912712,139.361868531318,22,70,0,2148,0,28590,969189,262730,62657,80676,18514,103.00565,1453.68555,43755,60093,141943,236637,74,188044,369713,30738,1350.6799,408992,58,80.45,79.43,101.19,NA
2022-2023,May,31,UTTAR PRADESH,3146,BAHRAICH,2513208,139.755718564957,26,86,0,8884,16,56813,2501778,549934,80037,26155,2114,287.89708,3784.2749008,92774,106832,258831,328100,258,433636,703225,65697,3496.3778208,997205,54,43.02,48.08,100.12,NA
2022-2023,May,31,UTTAR PRADESH,3147,GONDA,1049673,114.48898091187,21,61,0.7848,5046,83,24879,1021001,273606,61638,1114,222,106.78569,1276.50413,48444,51193,199330,229511,6,381931,536442,29925,1168.93364,378020,33,62.4,58.78,101.99,NA
2022-2023,May,31,UTTAR PRADESH,3148,BARABANKI,1392354,149.651762645512,23,84,0,4244,2,30936,1363547,597856,144051,135,49,166.62696,2207.19908,56856,65099,233028,316844,64,377459,642941,35180,2040.57212,467732,38,63.83,59.89,99.9,NA
2022-2023,May,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,2665170,136.364031935294,24,99,0.30445,4875,22,33166,3255082,756565,80045,144,15,134.44547,4573.510978,130897,141416,284424,336100,33,392715,603378,38041,4438.761058,1723020,30,52.28,61.86,101.02,NA
2022-2023,May,31,UTTAR PRADESH,3153,BASTI,3267548,122.642747648799,27,135,0.26975,6804,51,38058,3227181,842070,102990,239,9,172.68763,4130.86083,118213,132837,296571,374657,129,476279,743629,44862,3957.90345,1565526,33,72.42,69.59,104.47,NA
2022-2023,May,31,UTTAR PRADESH,3159,BALLIA,1275724,122.830802373873,22,83,0.034,2116,22,40034,1279765,291540,55773,54207,9221,100.61444,1672.594058,57968,63717,181648,228198,11,364248,542595,42150,1571.945618,546434,43,70.09,59.55,99.97,NA
2022-2023,May,31,UTTAR PRADESH,3163,SONBHADRA,1405000,156.024941192348,18,166,0,3997,3,38756,948431,318187,89881,273477,88519,148.89644,1628.68535,51286,65218,193441,297198,58,263713,613254,42753,1479.78891,489414,69,90.98,75.07,100.99,NA
2022-2023,May,31,UTTAR PRADESH,3165,BAGHPAT,3283,173.416953824948,12,1,0,10,183,1474,2902,1053,2150,0,13,0,5.03256,226,239,5219,6762,0,27119,39455,1484,5.03256,500,9,65.68,77.36,184.08,NA
2022-2023,May,31,UTTAR PRADESH,3168,KANNAUJ,361423,139.81835319194,17,68,0.0045,1234,9,14085,349051,117186,42231,16,0,49.52327,537.56513,19971,21542,90626,116549,3,160959,257716,15319,488.03736,59245,35,73.43,67.63,105.52,NA
